income,age,loan,default10yr
31400.85843,62.58585538,4464.404268,0
49335.75726,43.62837513,2549.620474,0
51774.05251,47.78184138,1508.761776,0
43064.64735,43.9394257,787.0471897,0
41226.13468,49.1241523,2155.660059,0
43044.51778,60.84842437,1661.71346,0
33546.29204,54.69847514,5347.295507,0
69209.33087,26.03284952,6284.833573,0
32291.54455,39.17461364,277.3875685,0
66274.0729,21.82560426,11576.54224,1
34102.7912,42.05373123,1269.254575,0
21144.56287,21.35588554,703.363923,0
41049.97459,49.84094132,5890.113644,0
36351.27773,33.863571,6619.832683,1
63144.45921,32.09867363,812.5725496,0
32086.91354,28.41077647,6362.390354,1
28873.16732,62.23474707,992.5777177,0
65359.29615,18.60512247,7707.240563,0
49064.28847,43.37234458,5636.35344,0
23763.06056,39.39309718,2950.314863,0
51845.94256,43.41943507,8750.832088,0
67035.32642,46.09920974,11276.62254,0
49240.7625,53.25457982,8004.35984,0
36132.32759,18.71333256,3009.39734,0
67006.80649,36.1980031,3692.169172,0
39453.64561,32.4015456,436.9352469,0
52205.60706,24.64014386,1135.152226,0
46319.4168,45.14678836,1523.072058,0
29398.72742,41.41217588,4673.766198,0
31135.60771,19.00967065,2457.91369,0
65603.81676,19.02164232,11775.35458,1
41362.50837,44.36380808,607.965612,0
60302.559,52.18494901,6509.698608,0
54468.27921,23.87681513,68.62545627,0
47683.71578,32.30653595,4752.287877,0
38160.1165,31.3281223,3429.901579,0
22925.81208,34.74104443,2547.279742,0
64087.85881,38.03717583,722.5195892,0
65824.51566,40.62192013,2643.106432,0
53451.93154,49.65761603,10529.72349,0
36455.48471,35.26034072,2464.162321,0
39573.34144,29.13702618,5785.884275,1
41052.36578,49.91170718,4652.951748,0
37895.18173,54.51514932,6071.340205,0
44827.23377,56.29849542,2639.916846,0
28341.08677,39.96176879,2248.242914,0
56887.2028,36.41703326,10969.59669,0
25146.59568,21.05419926,2890.652793,0
54739.16452,28.02186979,7218.968224,1
30497.20451,28.47694441,4573.59409,1
25358.89794,41.17179443,2220.2256,0
29993.5633,49.05577318,2749.585697,0
64675.77948,30.51510922,4628.603003,0
56256.03887,22.16050255,5452.244532,0
31702.3343,28.4226721,3587.722389,0
34113.11328,30.83356232,6360.154897,1
44666.01285,54.7025233,7548.444373,0
39421.36684,26.43064278,6111.961017,1
21683.19372,46.02739322,339.5922689,0
65697.59284,36.28615968,5644.653159,0
68657.7893,35.76410817,2427.949887,0
66981.413,27.48095465,6678.5628,0
45971.13349,27.39847292,4776.490486,0
42965.99275,45.19554599,8109.051409,0
50895.81034,18.95700206,5556.83987,0
46175.03194,36.91534391,1064.081875,0
44984.89912,51.74721229,4584.611816,0
66941.86486,22.54073556,12380.62471,1
31022.14485,39.17585766,6144.939436,0
46583.1996,32.70437491,6241.270508,1
56201.84143,43.27752018,8346.320922,0
31587.06486,56.32561627,2677.825713,0
40716.19089,25.80565159,2389.700759,0
64966.06564,28.37929369,11495.7311,1
68503.20589,19.28053543,3580.463677,0
33867.50226,30.15785425,5714.026374,1
54195.01517,39.30174824,6649.801459,0
50565.33709,62.65586538,693.1964169,0
57216.10102,31.82232807,3554.389365,0
29849.96714,39.92872415,3678.899676,0
29072.15179,38.47588837,1589.438432,0
29775.14222,21.03497172,3327.236235,0
46672.71314,54.54870377,1408.497717,0
66393.71115,58.61227209,9540.416626,0
29338.25645,25.69012912,5120.406797,1
67289.58568,26.72740046,13376.79771,1
45980.33434,31.94832367,5929.09803,1
34163.62565,45.78271792,6617.400172,0
52216.8158,23.637136,6803.333393,1
62313.27763,60.91730571,925.7955921,0
49205.6371,24.62202976,3393.856589,0
65688.7315,24.56447541,3673.870415,0
43489.82845,51.73379038,6501.041226,0
40966.67453,46.75507215,2393.524149,0
37261.44712,23.71839249,2075.519822,0
58775.40389,45.6972166,5673.599822,0
39395.83041,36.37047119,7557.873338,0
21144.16215,58.39219715,987.7941458,0
33126.13272,50.96395425,4169.992872,0
30931.50602,35.88248498,1074.787904,0
31936.94201,59.03712775,4087.995048,0
38157.02968,51.52814013,5628.012004,0
21032.81869,30.08246411,4024.089367,1
50238.53247,34.55520077,2567.615154,0
67346.66246,34.90151683,6752.122458,0
33261.64602,18.22962939,586.6510962,0
53113.0361,59.43689228,10080.52438,0
42749.99032,56.41909458,4626.538637,0
42108.19992,26.99135128,1020.978164,0
61344.53221,20.17553224,7172.654332,0
54738.68229,26.77192946,6210.728279,0
69695.15045,26.42448341,8418.25316,1
62507.35478,27.95702726,6590.77723,0
61922.77464,24.808657,1933.08292,0
58023.72377,42.75183866,2785.779563,0
27010.88377,36.60962245,2373.175255,0
21194.61617,25.91319002,1102.848094,0
68338.0974,34.33447148,12840.69671,1
67772.79368,41.51526086,5037.933861,0
67131.80269,58.06280852,2271.404537,0
33159.21728,42.34317793,2135.532137,0
66087.08847,51.14572202,11039.28872,0
60362.34427,24.69412307,10306.70536,1
54609.46518,18.41373634,5618.20457,0
63637.28183,26.85198754,9955.225362,1
40918.5703,37.18584542,3813.699268,0
51486.13032,33.55102974,3955.113351,0
44896.25649,48.61068103,3787.639141,0
24877.68441,29.82362039,1546.422886,0
52263.3555,34.29609224,10161.94667,1
42775.52551,39.22708316,6145.987757,0
67064.01367,18.17604345,8945.289469,1
50307.94468,51.91293237,7207.941173,0
37432.68096,22.66916169,4445.502385,0
30084.15883,18.45082514,737.2537244,0
61427.41464,20.10800883,2163.312487,0
54718.85279,29.52485768,2883.284107,0
47923.57551,57.21906913,6931.716435,0
22880.7276,18.42886766,1909.215139,0
46118.5501,23.97400067,2728.311486,0
35082.38569,41.15368948,2918.477721,0
38387.32228,30.0760336,6453.507839,1
57413.57224,43.9119505,9421.298413,0
28198.09734,62.43771619,4370.793619,0
50117.85704,32.82728384,3599.068821,0
34876.33293,53.41569725,3102.347059,0
64126.49168,19.29785353,4956.941565,0
41916.69268,48.14870817,6106.109586,0
50052.29293,27.4822349,5589.328271,0
39158.91751,41.29678218,6887.738421,0
62219.03754,19.5239827,5831.521429,0
67151.31861,51.65509895,3941.698673,0
46166.16313,25.99612062,901.7531177,0
23881.78651,32.89370972,1190.630105,0
48445.11312,38.97956768,8733.442215,0
32441.65201,58.70955658,840.7142066,0
33820.18651,61.05088434,4342.178111,0
61812.90135,52.96198773,3124.312409,0
25347.57266,61.64539487,2188.503086,0
33965.52371,43.91274646,3123.898738,0
23641.70268,56.81360339,4203.50356,0
50660.90425,52.16866404,7511.003494,0
44037.24398,58.44050724,5269.518403,0
51657.12396,35.41469759,609.3508858,0
46573.24438,53.11079369,5533.292189,0
26922.46222,44.15557121,3950.00079,0
48414.25154,21.95358986,2105.709505,0
43974.84053,47.43241103,8371.493105,0
65913.83201,22.7890518,12972.41836,1
64715.99897,60.93941035,11173.80845,0
25481.98791,48.36229289,4005.816148,0
54170.53261,37.44105072,1048.932372,0
51653.70474,19.877512,1853.419156,0
66054.50623,39.07713889,10321.0987,0
60019.44714,19.38241478,6978.347128,0
31523.95286,62.27492278,5697.021469,0
65660.94854,22.19499034,93.15264188,0
61893.48364,19.1799065,6038.162662,0
49230.09821,47.84611477,8375.729867,0
38337.82947,55.50695263,5691.09349,0
64016.43339,44.27695019,10048.39421,0
46308.64516,40.70646159,6815.485141,0
66209.14427,45.18819383,7134.656119,0
47770.71142,33.94936609,5366.868793,0
29856.48632,18.05587449,4731.816864,1
21451.49729,52.18401962,1719.038044,0
59673.17045,57.28667146,7533.679839,0
47481.42964,20.49522153,9402.876118,1
36219.77291,56.83890067,4280.794199,0
59458.70434,56.43017456,1513.327637,0
67010.84098,51.5222956,11646.91061,0
58693.41942,27.17628489,4033.153519,0
43041.04139,46.99845733,2245.505278,0
31920.41272,52.15906047,217.1879621,0
32771.12541,58.93258487,1853.68197,0
55487.14713,32.10271948,178.6924716,0
68406.80717,46.05627261,2491.460861,0
37277.12306,28.35490842,4242.640648,0
39762.52658,25.66994986,3809.347155,0
41674.24314,54.65833392,3203.204656,0
25789.74203,45.31621115,4442.33178,0
24575.05989,36.69002906,1667.748767,0
58082.3601,60.15632703,9175.667318,0
67881.8805,53.26011154,10503.57125,0
50115.0549,26.77897816,3447.002152,0
40443.20363,33.65929892,1857.252327,0
65824.83738,19.67324128,154.9456163,0
51199.86984,22.40357681,4064.818093,0
67032.28946,44.32616679,5487.820266,0
42205.6829,23.43490545,2444.737196,0
37730.36211,52.42988101,5273.559352,0
47398.31104,50.17342698,9041.878835,0
48933.20969,50.06578295,5071.371891,0
53078.85583,49.17618969,10566.35387,0
53236.993,57.93261219,703.6021978,0
58121.95469,58.36380871,5161.107409,0
57261.15139,40.23255914,2527.755923,0
52102.5909,19.37246483,8799.819842,1
45165.92595,37.90000438,5534.550798,0
58809.29247,37.45918855,5470.587846,0
36598.34047,41.96212964,6849.29481,0
62096.28261,25.02343215,8034.747774,1
68114.07098,47.19519398,4325.099268,0
67978.46685,23.45665138,7382.502551,0
26615.5243,53.35032216,3458.193614,0
51254.37001,50.6494071,8747.208629,0
34428.97264,27.3684103,6016.615091,1
60974.58714,33.89574856,6165.65882,0
63330.73455,30.23024362,5170.899852,0
58168.47407,27.47152114,2935.367657,0
59579.60921,51.1302136,2319.362857,0
52219.8955,47.67986773,6560.469542,0
28700.87259,28.79704182,5090.310491,1
27193.74305,21.40959607,4518.858351,1
67417.571,29.91098356,6478.402532,0
57341.43277,23.47849796,784.8948568,0
64056.53612,48.86906318,5982.805039,0
66370.69351,38.40550487,5906.034309,0
45045.43165,58.62369495,8489.405985,0
58609.13148,22.09757985,4270.532996,0
53289.06797,32.30020689,7395.513416,1
60309.32883,34.37905483,2343.073833,0
45139.48639,19.61720917,1743.691464,0
22815.64061,61.72656548,2749.079844,0
45215.01469,27.83884812,383.8501673,0
40568.07518,35.94146628,5990.318608,0
43721.25181,55.12770834,5923.392464,0
38129.75487,19.08440959,3964.729278,0
22547.96164,57.62641276,2957.295712,0
57468.05944,62.265046,8452.955624,0
25534.67352,37.87175619,1084.966942,0
26325.50339,56.35027775,3336.131472,0
65913.83084,36.47775765,11738.91571,0
67119.13596,18.05518851,2725.240313,0
62020.46813,56.65353651,114.2098881,0
37965.84934,27.8285796,299.0547059,0
62114.85602,30.74947746,12115.89231,1
36871.06176,46.03436164,792.7110544,0
65030.90935,36.70069066,2231.976166,0
23193.6046,41.93605652,548.5961163,0
59568.62432,40.55891909,7685.326744,0
50527.58417,26.65296268,5639.245689,0
60776.11021,34.20694181,10382.43968,1
61632.28271,34.43080878,3028.591328,0
45930.45265,49.99133072,7765.252827,0
25857.76559,41.75835442,1810.232339,0
55093.92123,55.17608333,6485.30159,0
42301.33448,19.50343568,1480.61489,0
51903.53425,59.76266204,8807.867971,0
64398.14616,35.5975403,1674.905633,0
41089.51083,57.62741738,997.1841685,0
36727.5509,24.59731819,794.5568182,0
38163.39454,63.25165246,454.3076768,0
35949.89641,56.7387456,3680.177028,0
44979.80219,32.5319016,6045.089487,1
48211.58184,30.55734418,2606.124698,0
28267.08995,54.6462767,965.3732272,0
33816.22334,60.24819138,5265.743252,0
33078.99598,36.32719969,6278.316279,0
36019.8172,42.84566569,2987.962123,0
34238.53029,63.43418801,6002.93511,0
62064.52068,22.82585726,2972.381023,0
44867.61524,55.81275256,366.1011044,0
37162.88822,28.87660671,3110.531147,0
65680.94802,62.77942662,8838.231305,0
58772.85748,46.50503835,7048.005343,0
32435.24811,43.06626362,5685.405228,0
58028.2132,50.09548172,5753.895027,0
60595.27533,62.22070887,4534.490222,0
36565.80389,19.89940228,1888.334736,0
20742.69697,61.59842116,2295.818094,0
46666.63801,18.74557575,7677.823856,1
32203.56694,61.16757056,838.0214411,0
36535.31539,29.87489182,271.7251877,0
28163.29507,58.00352914,2121.151956,0
39019.35774,31.79270886,3196.559769,0
24709.08325,54.74520391,1915.385594,0
43052.96856,31.52685355,488.9372735,0
25003.91611,53.41157775,2183.713426,0
46696.89266,34.199782,4732.498144,0
50112.4622,41.30463745,5067.032925,0
43265.90032,44.74331012,6194.07205,0
67802.69446,49.03798708,13443.47318,0
55408.70595,43.32280682,10300.28125,0
67048.893,55.05304129,10839.91376,0
40262.59764,51.79885818,6535.85195,0
46427.49918,61.84653541,5671.45056,0
46911.1971,23.43098081,4263.853588,0
57359.55243,34.79526286,10011.41068,1
34569.30464,63.64065153,6254.527617,0
52797.40104,21.12701044,1080.42349,0
56630.39526,57.97316146,8442.891373,0
45245.73975,35.82444267,1974.009904,0
20803.61454,61.89225017,758.4348491,0
57717.60679,48.79781292,3153.222829,0
20647.88765,20.32164556,725.4568686,0
59046.45715,36.82711952,8237.046829,0
62662.25883,25.29886488,1965.921357,0
33614.49461,46.47308182,4837.787511,0
48765.12887,50.07041654,5183.859126,0
57240.75694,41.57139076,313.6279418,0
49973.66646,43.91861469,363.899917,0
41255.93969,45.58326501,5296.907773,0
61129.72316,35.10917797,11302.76769,0
48938.58344,59.70792423,3028.834619,0
68648.2414,27.92001002,9425.707309,1
41250.82854,39.07818304,7651.577272,0
22415.65476,40.68729838,4371.715441,0
24112.49939,35.97133752,3285.499948,0
41692.60518,62.12124981,1708.712503,0
23516.7277,27.36269519,559.9053229,0
53812.22648,44.91915229,3245.041667,0
29750.2948,45.54445543,3627.987077,0
22633.67692,37.59693031,553.5208586,0
28713.83052,54.70084552,1936.813257,0
63321.90927,19.48791488,8092.98278,1
35276.58799,28.57213319,6820.315404,1
35914.60931,60.80509128,520.9960335,0
31568.14432,63.86398451,5067.410013,0
39934.06749,31.60796663,184.7443024,0
48614.84968,61.30129349,5984.950784,0
29838.12481,25.89508406,5913.649556,1
57745.35888,36.72961032,5540.464047,0
44447.5293,32.71813418,2714.403108,0
51768.00534,30.54451147,6632.036203,1
34891.14044,55.04893523,6152.314492,0
45382.8079,42.51634459,2742.454975,0
40719.49032,22.9269144,6415.086244,1
55145.78501,57.88245864,8968.678877,0
48752.42408,30.76336091,8934.785761,1
55763.42742,30.58544797,7913.837734,1
36431.16141,46.45279704,6783.361363,0
40522.82828,63.88714083,7720.780489,0
42465.66975,58.01657008,7314.976322,0
38561.94404,45.87983104,4831.111171,0
54957.44967,59.50636724,6976.463275,0
24822.06984,29.02037885,2361.166802,0
25252.48774,23.78830375,434.8674516,0
25671.74258,18.74645599,2272.14762,0
60672.14559,43.05590862,6279.687007,0
60729.94924,40.77350178,5006.850087,0
40240.72756,26.95900532,7498.630447,1
57513.81746,33.09201951,6921.491029,1
64287.39763,45.88390644,6301.594778,0
48428.03365,33.93239331,7718.479795,1
55313.83225,25.21256484,9733.113189,1
27045.39957,50.22120054,2503.7884,0
58216.07198,27.40448065,9581.833306,1
34722.96483,22.22338695,4073.411901,0
58503.77101,42.37251293,7050.432526,0
55299.78724,62.19314775,8052.381283,0
49501.90592,50.78811185,2226.81958,0
61765.70904,59.95587347,3649.643103,0
48430.99367,18.50809359,6069.649094,1
66366.95742,41.57616997,465.0115658,0
55320.78001,29.41721633,5990.716973,0
48774.28816,62.84084913,3728.483342,0
61679.95316,24.1914258,3060.030168,0
61485.1796,60.18819954,3211.670281,0
24402.44017,52.02759737,101.2185381,0
21258.90278,54.22456338,706.6197387,0
48763.68054,28.0602953,8172.052504,1
24406.89381,37.9053185,1733.403111,0
61693.58631,25.68422605,1568.863689,0
22748.03304,26.94071725,108.6299113,0
21479.94672,24.3142805,1098.073365,0
51286.6564,45.85982714,1134.234384,0
27153.66392,48.81803283,3177.517372,0
36370.49398,39.67078913,2855.2161,0
32400.54496,61.67923932,3591.797505,0
60434.16443,63.21861647,2474.248112,0
57303.47976,52.15536585,10491.63215,0
42994.68224,36.42561073,4453.824617,0
68339.80794,23.36532355,2505.868398,0
49292.30314,20.62232701,967.1345882,0
57802.4297,43.04172886,6796.590935,0
50779.38079,39.43591481,6859.836596,0
35993.98976,53.93902055,93.89580488,0
21771.12934,33.68777873,350.4455484,0
61414.80126,56.88918916,9743.609259,0
35784.66349,46.54787028,110.2028905,0
24791.1867,39.64327145,4844.680983,0
49048.75736,52.05179371,6363.113668,0
69852.05872,62.20231314,9246.265058,0
21217.74746,21.36568696,2690.768134,1
48031.06741,43.67016376,7826.325909,0
64072.31322,61.15839923,2426.008622,0
56689.4639,41.00340032,5740.591698,0
45769.25952,55.82719728,8236.476519,0
35020.48877,24.99191048,6832.803042,1
56751.92851,59.20442489,7877.330041,0
27363.6318,44.38642089,3215.263093,0
48455.71741,27.47626829,1780.507334,0
21424.09133,36.91843838,1795.223958,0
69992.33271,41.77123143,52.87219028,0
68110.23995,32.17157472,11029.66771,1
48015.55474,28.2417962,54.00824238,0
23102.21779,35.76168337,1779.574528,0
46134.85414,54.86544593,8716.611259,0
48547.96138,56.64147426,1940.870699,0
26095.02691,58.10209089,5143.490416,0
64057.84479,59.85843482,5774.281958,0
24454.19062,52.39086216,864.9687379,0
40506.94401,52.24151412,5961.531816,0
43421.04574,27.21744021,4705.757083,0
55881.5418,33.30668529,8383.074165,1
45917.60069,45.15712066,8253.273858,0
52901.90954,60.26135933,729.3773772,0
41183.82466,56.03236488,7606.993239,0
25379.91548,24.92908735,4693.111697,1
27514.08847,36.27868438,192.1446105,0
44241.283,19.98253883,8733.179295,1
29076.33771,41.2224627,286.2644342,0
60536.91287,32.32617541,3132.551831,0
47881.956,38.09981235,5575.635648,0
49144.37106,51.89382023,1633.03578,0
33707.80104,59.91764355,321.5789312,0
46442.28279,28.84595832,1484.561548,0
25602.95725,28.4463766,2214.922493,0
61236.39608,36.00169172,6562.903837,0
48187.34788,55.53300959,2003.41185,0
29933.20193,18.65902132,5953.521871,1
41027.90736,44.77193547,4369.218876,0
49990.66011,45.54275512,1896.754994,0
59792.50859,24.18749914,660.2414526,0
35879.51999,41.07293472,5335.403499,0
29102.22172,27.1292334,1890.447478,0
30047.81941,51.07732459,5768.742735,0
59299.16272,36.98427692,4944.056264,0
64484.0148,33.09942354,1391.601802,0
36352.42229,43.71886432,6239.247526,0
66034.7543,60.7262946,3913.782124,0
51650.27137,40.1050569,3743.003437,0
31898.15991,41.31715911,2015.182969,0
58780.2335,18.70173368,5029.707636,0
67754.10467,42.9807849,2989.950997,0
48500.26815,61.30480025,7054.606149,0
55704.79816,48.51661891,5594.332971,0
50458.9582,52.31456503,9852.889427,0
48263.00343,28.54960456,7798.793463,1
38755.16271,56.35542661,4244.498033,0
68131.6643,57.40525789,7813.23983,0
28991.42394,37.16515694,1249.347564,0
35108.55795,40.74341282,4002.991276,0
28858.59887,23.69458972,3764.815174,1
22800.79677,28.19825664,3740.900936,1
29572.9759,39.2304778,5006.253823,0
21982.01737,34.91551629,4265.173704,1
45576.83836,38.67104976,4952.653346,0
55068.66894,51.7573598,4852.766598,0
56441.01624,43.20699111,9043.756044,0
68047.92531,47.69451986,4023.064765,0
36275.73586,30.30818374,644.3841948,0
52389.36685,54.96931281,10398.82059,0
23678.37611,47.4664851,1779.814597,0
37707.64295,31.34404787,268.2909708,0
57753.56896,54.23591535,5067.449964,0
30529.96329,47.60440226,6046.840845,0
44022.26874,31.1926268,1707.67287,0
58533.88468,40.51896256,7832.443321,0
33702.53183,48.14840359,922.0365897,0
40236.87207,52.58077285,4354.314412,0
62619.15599,43.99946111,3959.611772,0
50738.36219,45.99319907,9719.562798,0
64466.76014,33.32714402,8537.369666,1
64636.40219,60.886966,2583.106425,0
22371.52219,39.14222532,2291.856428,0
67994.98847,38.62225938,7289.014109,0
49640.0047,20.54240863,5760.858734,0
42067.24645,24.27061152,4601.606183,0
43662.09269,25.25260926,7269.596897,1
34237.57542,34.10165393,2658.090632,0
26300.44655,45.53938522,2317.393678,0
30803.80616,23.25008412,623.0241528,0
54421.41016,26.8219284,3273.631823,0
24254.70079,37.75162224,2225.284643,0
59221.04487,48.51817941,1926.729397,0
69516.12757,23.16210447,3503.176156,0
44311.44926,28.0171669,5522.786693,1
43756.0566,63.97179584,1622.722598,0
69436.57955,56.15261703,7378.833599,0
